Country,Venue,Date,Time,Race Name,Draw,Form,Last Form,Horse,Runner Country,Jockey,Trainer,Date Last Run,Age,Weight,Beaten Favourite,Course Winner,Distance Winner,Course & Distance Winner,OR,RDB Rating,Race Distance,BF Fav,BSP,Place,ISP,Hi,Low,Finish Position,Distance From Winner,Win Result,Place Result,Runner Count,Back Odd,Lay Odd,Winner,Class,Improving Horse,Going,WFF,RPR,Class Change,Weight Diff,WFF Rank,RDB Rank,FAV Rank,Handi/Non Handi,Flat/Jump,Surface Type,Top Speed
Ireland,Curragh,20230702,15:40,Dubai Duty Free Irish Derby (Group 1) (Class 1),3,1223-28,8,Adelaide River,IRE,J A Heffernan,A P O'Brien,29,3,9.2,N,N,N,N,106,141,1m 4f,-,-,-,-,-,-,-,-,-,-,9,65,75,-,-,N, Good,1.43,117,0,0,4,7,7,N,Flat,Turf,97
Ireland,Curragh,20230702,15:40,Dubai Duty Free Irish Derby (Group 1) (Class 1),2,53-110,0,San Antonio,IRE,W M Lordan,A P O'Brien,29,3,9.2,N,N,N,N,106,146,1m 4f,-,-,-,-,-,-,-,-,-,-,9,40,60,-,-,N, Good,2.8675,121,0,0,5,6,5,N,Flat,Turf,107
Ireland,Curragh,20230702,15:40,Dubai Duty Free Irish Derby (Group 1) (Class 1),9,21-17,7,Peking Opera,IRE,Tom Marquand,A P O'Brien,11,3,9.2,N,N,N,N,99,173,1m 4f,-,-,-,-,-,-,-,-,-,-,9,100,170,-,-,N, Good,3.9425,115,0,0,6,5,8,N,Flat,Turf,93
Ireland,Curragh,20230702,15:40,Dubai Duty Free Irish Derby (Group 1) (Class 1),4,1321-37,7,Proud And Regal,IRE,G M Ryan,Donnacha O'Brien,36,3,9.2,N,Y,N,N,109,115,1m 4f,-,-,-,-,-,-,-,-,-,-,9,42,65,-,-,N, Good,5.7625,124,0,0,7,8,6,N,Flat,Turf,80
Ireland,Curragh,20230702,15:40,Dubai Duty Free Irish Derby (Group 1) (Class 1),7,3-22,2,Up And Under,FR,M P Sheehy,J P O'Brien,56,3,9.2,N,N,N,N,106,236,1m 4f,-,-,-,-,-,-,-,-,-,-,9,28,38,-,-,N, Good,10.845,123,0,-3,8,1,4,N,Flat,Turf,99
Ireland,Curragh,20230702,15:40,Dubai Duty Free Irish Derby (Group 1) (Class 1),6,6218-3,3,Covent Garden,IRE,D P McDonogh,A P O'Brien,50,3,9.2,N,N,N,N,97,101,1m 4f,-,-,-,-,-,-,-,-,-,-,9,220,260,-,-,N, Good,22.025,108,0,-3,9,9,9,N,Flat,Turf,79
United Kingdom,Uttoxeter,20230702,15:52,bet365 Handicap Hurdle (GBB Race) (Class 2),-,317P2-1,1,Giovanni Change,FR,H Cobden,M Walford,20,8,11.5,N,N,Y,N,130,314,2m 7f 70y,-,-,-,-,-,-,-,-,-,-,8,10.5,11,-,2,Y, Good,4.43,138,3,23,1,1,6,Y,Jump,Turf,122
United Kingdom,Uttoxeter,20230702,15:52,bet365 Handicap Hurdle (GBB Race) (Class 2),-,2722-33,3,Merry Poppins,GER,Theo Gillard,D McCain Jnr,36,6,10.12,Y,N,N,N,123,147,2m 7f 70y,-,-,-,-,-,-,-,-,-,-,8,7.4,8.2,-,2,N, Good,6.925,140,1,-12,2,6,3,Y,Jump,Turf,131
United Kingdom,Uttoxeter,20230702,15:52,bet365 Handicap Hurdle (GBB Race) (Class 2),-,1234-63,3,Mr Yeats,IRE,Bradley Harris,M F Harris,16,6,10.2,N,N,N,N,112,138,2m 7f 70y,-,-,-,-,-,-,-,-,-,-,8,9,9.8,-,2,N, Good,8.8625,140,2,-18,3,7,4,Y,Jump,Turf,108
United Kingdom,Uttoxeter,20230702,15:52,bet365 Handicap Hurdle (GBB Race) (Class 2),-,112104/,/,Jesuitique,FR,Cillin Leonard,Dr R D P Newland,445,8,10.13,N,N,N,N,124,79,2m 7f 70y,-,-,-,-,-,-,-,-,-,-,8,9.8,11,-,2,N, Good,17.605,140,0,5,4,8,5,Y,Jump,Turf,-
United Kingdom,Uttoxeter,20230702,15:52,bet365 Handicap Hurdle (GBB Race) (Class 2),-,0/6196-2,2,Sacre Coeur,FR,Tristan Durrell,D Skelton,23,7,10.7,N,N,N,N,118,165,2m 7f 70y,-,-,-,-,-,-,-,-,-,-,8,4.5,4.7,-,2,N, Good,18.6625,143,0,3,5,2,2,Y,Jump,Turf,128
United Kingdom,Uttoxeter,20230702,15:52,bet365 Handicap Hurdle (GBB Race) (Class 2),-,1223U4-,-,Jet Of Magic,IRE,Sam Twiston-Davies,N A Twiston-Davies,80,7,11.3,Y,N,N,N,128,159,2m 7f 70y,-,-,-,-,-,-,-,-,-,-,8,11.5,12.5,-,2,N, Good,23.6125,141,1,-2,6,4,7,Y,Jump,Turf,129
United Kingdom,Uttoxeter,20230702,15:52,bet365 Handicap Hurdle (GBB Race) (Class 2),-,4/682U-7,7,Perfect Attitude,GB,Jack Tudor,G Elliott,49,7,11.1,N,N,N,N,135,149,2m 7f 70y,-,-,-,-,-,-,-,-,-,-,8,19.5,24,-,2,Y, Good,33.0375,139,0,6,7,5,8,Y,Jump,Turf,66
United Kingdom,Uttoxeter,20230702,15:52,bet365 Handicap Hurdle (GBB Race) (Class 2),-,11140-2,2,Jungle Prose,IRE,S Bowen,G Elliott,32,8,12,N,N,Y,N,139,159,2m 7f 70y,-,-,-,-,-,-,-,-,-,-,8,4.2,4.3,-,2,N, Good,50.2,134,0,14,8,3,1,Y,Jump,Turf,97
United Kingdom,Cartmel,20230702,16:01,Derian House Handicap Hurdle (Class 4),-,3411-9U,U,Balkotic,FR,Joshua Thompson,Micky Hammond,9,7,11.6,N,N,Y,N,98,224,3m 1f 83y,-,-,-,-,-,-,-,-,-,-,14,46,48,-,4,N, Good To Soft,12.575,107,1,7,1,2,11,Y,Jump,Turf,80
United Kingdom,Cartmel,20230702,16:01,Derian House Handicap Hurdle (Class 4),-,97219-4,4,Our Sam,GB,William Shanahan,James Moffatt,34,7,12,N,N,Y,N,106,115,3m 1f 83y,-,-,-,-,-,-,-,-,-,-,14,9.4,9.8,-,4,N, Good To Soft,16.925,111,-2,22,2,9,3,Y,Jump,Turf,88
United Kingdom,Cartmel,20230702,16:01,Derian House Handicap Hurdle (Class 4),-,P7681-3,3,Shantou Sunset,GB,Danny McMenamin,James Moffatt,42,9,11.11,N,N,N,N,103,196,3m 1f 83y,-,-,-,-,-,-,-,-,-,-,14,13,14,-,4,Y, Good To Soft,17.025,108,1,2,3,4,6,Y,Jump,Turf,103
United Kingdom,Cartmel,20230702,16:01,Derian House Handicap Hurdle (Class 4),-,8PU0-3F,F,Nikgarde,FR,Non Runner,J Ewart,15,8,11.8,N,N,N,N,100,90,3m 1f 83y,-,-,-,-,-,-,-,-,-,-,14,0,0,-,4,N, Good To Soft,17.9,108,0,8,4,11,14,Y,Jump,Turf,-
United Kingdom,Cartmel,20230702,16:01,Derian House Handicap Hurdle (Class 4),-,6039-27,7,Kingston Kid,IRE,R P McLernon,E M O'Sullivan,45,6,11.13,N,N,N,N,105,156,3m 1f 83y,-,-,-,-,-,-,-,-,-,-,14,25,27,-,4,N, Good To Soft,18.025,101,0,10,5,8,9,Y,Jump,Turf,55
United Kingdom,Cartmel,20230702,16:01,Derian House Handicap Hurdle (Class 4),-,67-6P50,0,Wee Jerry,IRE,B P Kennedy,N McCluskey,2,7,10.13,N,N,N,N,91,69,3m 1f 83y,-,-,-,-,-,-,-,-,-,-,14,65,300,-,4,N, Good To Soft,21.8675,100,0,7,6,13,12,Y,Jump,Turf,79
United Kingdom,Cartmel,20230702,16:01,Derian House Handicap Hurdle (Class 4),-,073554-,-,Native Fighter,IRE,Charlotte Jones,James Moffatt,226,9,11.13,N,Y,N,Y,105,181,3m 1f 83y,-,-,-,-,-,-,-,-,-,-,14,9.4,9.8,-,4,N, Good To Soft,22.4025,108,0,8,7,5,4,Y,Jump,Turf,99
United Kingdom,Cartmel,20230702,16:01,Derian House Handicap Hurdle (Class 4),-,PP48-51,1,Strike Of Lighting,IRE,Jonathon Bewley,G Bewley,34,7,10.2,N,Y,N,N,80,173,3m 1f 83y,-,-,-,-,-,-,-,-,-,-,14,5.3,5.5,-,4,N, Good To Soft,23.025,114,1,5,8,7,2,Y,Jump,Turf,69
United Kingdom,Cartmel,20230702,16:01,Derian House Handicap Hurdle (Class 4),-,2551-P5,5,Dillarchie,GB,Craig Nichol,Miss J E Foster,29,6,11.1,N,N,N,N,93,197,3m 1f 83y,-,-,-,-,-,-,-,-,-,-,14,19,21,-,4,Y, Good To Soft,24.3125,110,1,-2,9,3,7,Y,Jump,Turf,80
United Kingdom,Cartmel,20230702,16:01,Derian House Handicap Hurdle (Class 4),-,78P-311,1,Classic Lady,IRE,Jamie Hamilton,M Walford,7,8,10.7,N,N,N,N,78,232,3m 1f 83y,-,-,-,-,-,-,-,-,-,-,14,3.7,4,-,4,Y, Good To Soft,28.185,107,1,3,10,1,1,Y,Jump,Turf,94
United Kingdom,Cartmel,20230702,16:01,Derian House Handicap Hurdle (Class 4),-,537P-68,8,Light Heidi,IRE,Adam Wedge,N C Kelly,15,7,10.7,N,N,N,N,85,76,3m 1f 83y,-,-,-,-,-,-,-,-,-,-,14,20,34,-,4,N, Good To Soft,29.5875,106,0,-10,11,12,8,Y,Jump,Turf,44
United Kingdom,Cartmel,20230702,16:01,Derian House Handicap Hurdle (Class 4),-,P5P-U05,5,Colonel Manderson,FR,Henry Brooke,W Young Jnr,21,7,11.4,N,N,N,N,96,109,3m 1f 83y,-,-,-,-,-,-,-,-,-,-,14,25,30,-,4,N, Good To Soft,31.175,108,0,1,12,10,10,Y,Jump,Turf,82
United Kingdom,Cartmel,20230702,16:01,Derian House Handicap Hurdle (Class 4),-,8-15213,3,Baby Sham,GB,Daniel Sansom,J W Mullins,2,5,10.8,N,N,N,N,86,181,3m 1f 83y,-,-,-,-,-,-,-,-,-,-,14,12,12.5,-,4,Y, Good To Soft,36.7275,110,1,-4,13,6,5,Y,Jump,Turf,93
United Kingdom,Cartmel,20230702,16:01,Derian House Handicap Hurdle (Class 4),-,PP-7000,0,Social Distancing,IRE,Gearoid Brouder,N McCluskey,2,6,10.12,N,N,N,N,90,40,3m 1f 83y,-,-,-,-,-,-,-,-,-,-,14,90,100,-,4,N, Good To Soft,49.165,0,1,1,14,14,13,Y,Jump,Turf,58
United Kingdom,Windsor,20230702,16:10,Follow AtTheRaces On Twitter Handicap (Class 4),7,1905-53,3,Dark Island,GB,J Mitchell,H Main,17,4,9.1,Y,N,Y,N,72,218,1m 3f 99y,-,-,-,-,-,-,-,-,-,-,7,5.9,6.4,-,4,Y, Good To Firm,2,91,1,-24,1,3,3,Y,Flat,Turf,78
United Kingdom,Windsor,20230702,16:10,Follow AtTheRaces On Twitter Handicap (Class 4),5,86-6511,1,My Chiquita,GB,Billy Loughnane,B Brookhouse,15,4,8.12,N,N,N,N,69,241,1m 3f 99y,-,-,-,-,-,-,-,-,-,-,7,9,10,-,4,Y, Good To Firm,8.62,91,2,-6,2,2,4,Y,Flat,Turf,40
United Kingdom,Windsor,20230702,16:10,Follow AtTheRaces On Twitter Handicap (Class 4),6,241189-,-,True Courage,GB,Dylan Hogan,M L W Bell,244,5,9.6,N,N,N,N,77,50,1m 3f 99y,-,-,-,-,-,-,-,-,-,-,7,16.5,20,-,4,N, Good To Firm,9.745,95,-2,7,3,7,7,Y,Flat,Turf,70
United Kingdom,Windsor,20230702,16:10,Follow AtTheRaces On Twitter Handicap (Class 4),3,804-111,1,Mr Freedom,GB,T E Whelan,Miss S West,20,4,9.2,N,N,N,Y,73,341,1m 3f 99y,-,-,-,-,-,-,-,-,-,-,7,2.88,2.9,-,4,Y, Good To Firm,9.78,93,1,-6,4,1,1,Y,Flat,Turf,55
United Kingdom,Windsor,20230702,16:10,Follow AtTheRaces On Twitter Handicap (Class 4),1,4460-72,2,Rogue Rocket,FR,David Egan,Tom Clover,14,4,9.6,N,N,N,N,77,174,1m 3f 99y,-,-,-,-,-,-,-,-,-,-,7,12.5,14.5,-,4,N, Good To Firm,9.8775,94,0,-1,5,5,5,Y,Flat,Turf,69
United Kingdom,Windsor,20230702,16:10,Follow AtTheRaces On Twitter Handicap (Class 4),4,4180-60,0,Noble Anthem,IRE,Hollie Doyle,A Watson,15,4,9.11,N,N,N,N,82,100,1m 3f 99y,-,-,-,-,-,-,-,-,-,-,7,14.5,19,-,4,N, Good To Firm,10.31,95,-1,-5,6,6,6,Y,Flat,Turf,71
United Kingdom,Windsor,20230702,16:10,Follow AtTheRaces On Twitter Handicap (Class 4),2,57-6531,1,In The Breeze,IRE,W Buick,M Appleby,36,5,9.6,N,N,N,N,77,205,1m 3f 99y,-,-,-,-,-,-,-,-,-,-,7,5.3,5.8,-,4,Y, Good To Firm,13.56,96,1,-2,7,4,2,Y,Flat,Turf,49
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),11,45741-3,3,Zabeir,IRE,N G McCullagh,D Kinsella,2,4,8.8,N,N,N,N,80,176,1m,-,-,-,-,-,-,-,-,-,-,23,27,55,-,-,Y, Good,0.4325,108,0,-13,1,13,13,Y,Flat,Turf,95
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),19,0-36903,3,Celtic Crown,IRE,M P Sheehy,A McGuinness,8,6,8.13,N,N,Y,Y,85,165,1m,-,-,-,-,-,-,-,-,-,-,23,42,50,-,-,N, Good,0.96,111,0,1,2,15,18,Y,Flat,Turf,66
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),18,4-21,1,Arniemac,IRE,D McMonagle,J P O'Brien,47,4,9.1,N,N,Y,N,87,301,1m,-,-,-,-,-,-,-,-,-,-,23,8.2,9.4,-,-,N, Good,1.45,112,0,-8,3,2,2,Y,Flat,Turf,80
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),22,00151-3,3,Super Over,IRE,L F Roche,D P Coakley,163,5,8.7,N,N,Y,N,79,220,1m,-,-,-,-,-,-,-,-,-,-,23,46,260,-,-,N, Good,2.6425,111,0,-11,4,7,19,Y,Flat,Turf,41
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),5,4/317-21,1,Blues Emperor,IRE,S B Kelly,J P Murtagh,42,4,9.1,N,N,Y,N,87,301,1m,-,-,-,-,-,-,-,-,-,-,23,9.6,13,-,-,Y, Good,2.955,109,0,-11,5,3,4,Y,Flat,Turf,83
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),2,413-81,1,Rahmi,IRE,B M Coen,J P Murtagh,37,4,9.5,N,N,N,Y,91,220,1m,-,-,-,-,-,-,-,-,-,-,23,4.3,5.5,-,-,N, Good,3.265,105,0,9,6,6,1,Y,Flat,Turf,80
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),6,92-2261,1,Farnborough,IRE,J A Heffernan,A P O'Brien,9,3,8.11,N,N,Y,N,85,222,1m,-,-,-,-,-,-,-,-,-,-,23,8.6,9.4,-,-,N, Good,3.395,109,0,-9,7,5,3,Y,Flat,Turf,91
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),3,0310-04,4,Howyoulikethat,IRE,W J Lee,Miss H McLoughlin,24,6,9.1,N,N,Y,N,87,161,1m,-,-,-,-,-,-,-,-,-,-,23,25,55,-,-,N, Good,3.4125,108,0,-11,8,17,10,Y,Flat,Turf,72
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),8,072-564,4,No More Porter,IRE,C D Hayes,A McGuinness,37,5,8.1,N,Y,N,Y,82,163,1m,-,-,-,-,-,-,-,-,-,-,23,13,14,-,-,N, Good,3.7525,109,0,1,9,16,7,Y,Flat,Turf,84
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),14,223-16,6,Gambe Veloci,IRE,M W Hassett,J P O'Brien,37,4,8.7,N,N,Y,N,79,194,1m,-,-,-,-,-,-,-,-,-,-,23,11,12.5,-,-,N, Good,3.8275,111,0,-1,10,11,5,Y,Flat,Turf,81
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),15,23-3005,5,Current Option,IRE,C J MacRedmond,A McGuinness,37,7,9.9,N,N,N,N,95,52,1m,-,-,-,-,-,-,-,-,-,-,23,29,110,-,-,N, Good,3.8775,111,0,1,11,23,15,Y,Flat,Turf,76
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),21,050010,0,Sirjack Thomas,IRE,W M Lordan,A McGuinness,24,8,8.8,N,N,Y,Y,80,179,1m,-,-,-,-,-,-,-,-,-,-,23,29,55,-,-,Y, Good,4.2125,107,0,-4,12,12,16,Y,Flat,Turf,71
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),20,51/150,0,Tosen Wish,IRE,G M Ryan,A McGuinness,37,4,9.1,N,N,N,N,87,88,1m,-,-,-,-,-,-,-,-,-,-,23,25,32,-,-,N, Good,4.665,106,0,5,13,21,11,Y,Flat,Turf,84
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),4,10-8710,0,Earls,IRE,G F Carroll,G P Cromwell,37,6,9.3,N,N,Y,N,89,201,1m,-,-,-,-,-,-,-,-,-,-,23,30,75,-,-,Y, Good,5.0025,108,0,1,14,10,17,Y,Flat,Turf,88
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),16,031-114,4,Brave Troop,IRE,L T McAteer,Barry J Fitzgerald,36,4,8.12,N,N,N,N,84,170,1m,-,-,-,-,-,-,-,-,-,-,23,24,50,-,-,N, Good,5.825,112,0,1,15,14,9,Y,Flat,Turf,90
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),23,21/123-3,3,Cordouan,FR,D P McDonogh,A McGuinness,18,5,9.1,N,N,Y,N,87,235,1m,-,-,-,-,-,-,-,-,-,-,23,48,380,-,-,N, Good,6.1025,110,0,-8,16,4,21,Y,Flat,Turf,63
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),7,6-43202,2,Casanova,GB,Adam Caffrey,A McGuinness,14,7,9.11,N,N,Y,N,97,218,1m,-,-,-,-,-,-,-,-,-,-,23,23,55,-,-,N, Good,6.2775,110,0,4,17,8,8,Y,Flat,Turf,62
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),10,1-24586,6,Saltonstall,GB,J J G Ryan,A McGuinness,14,9,10,N,N,Y,Y,100,137,1m,-,-,-,-,-,-,-,-,-,-,23,29,60,-,-,N, Good,8.1775,109,0,0,18,18,14,Y,Flat,Turf,72
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),13,100/70-8,8,Snapraeterea,IRE,J Coen,J P O'Brien,58,5,9.13,N,N,Y,N,99,104,1m,-,-,-,-,-,-,-,-,-,-,23,48,110,-,-,N, Good,8.955,99,0,0,19,20,20,Y,Flat,Turf,76
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),9,41-1249,9,Cheers Again,GB,R Whearty,P W Flynn,58,4,8.1,N,N,Y,N,82,124,1m,-,-,-,-,-,-,-,-,-,-,23,27,50,-,-,N, Good,9.105,108,0,6,20,19,12,Y,Flat,Turf,76
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),17,4104-01,1,Joe Masseria,IRE,J A Powell,N Meade,85,4,9.4,N,N,Y,N,90,206,1m,-,-,-,-,-,-,-,-,-,-,23,0,0,-,-,N, Good,9.575,106,0,-7,21,9,23,Y,Flat,Turf,70
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),1,67P/4-11,1,Chazzesmee,IRE,J M Sheridan,J A Stack,98,5,9.4,N,N,Y,N,90,304,1m,-,-,-,-,-,-,-,-,-,-,23,11.5,13.5,-,-,Y, Good,16.275,103,0,1,22,1,6,Y,Flat,Turf,91
Ireland,Curragh,20230702,16:15,Dubai Duty Free Derby Festival Handicap (Premier Handicap),12,4/4100-0,0,Inchturk,IRE,R P Whelan,M Halford & T Collins,99,4,8.8,N,N,Y,N,80,67,1m,-,-,-,-,-,-,-,-,-,-,23,65,960,-,-,N, Good,20.625,109,0,1,23,22,22,Y,Flat,Turf,93
United Kingdom,Uttoxeter,20230702,16:25,Best Odds Guaranteed At bet365 Handicap Hurdle (Class 4),-,4035-R2,2,Watergrange Jack,IRE,Sam Twiston-Davies,N P Mulholland,41,7,11.7,N,N,Y,N,113,232,2m 3f 207y,-,-,-,-,-,-,-,-,-,-,8,6.4,6.6,-,4,N, Good,6.925,121,0,2,1,3,4,Y,Jump,Turf,112
United Kingdom,Uttoxeter,20230702,16:25,Best Odds Guaranteed At bet365 Handicap Hurdle (Class 4),-,130496-,-,Thibault,GB,Lee Edwards,A West,13,10,11.13,N,N,Y,N,119,137,2m 3f 207y,-,-,-,-,-,-,-,-,-,-,8,13.5,16,-,4,N, Good,8.415,125,2,29,2,7,7,Y,Jump,Turf,118
United Kingdom,Uttoxeter,20230702,16:25,Best Odds Guaranteed At bet365 Handicap Hurdle (Class 4),-,21441-3,3,Astromachia,GB,Charlie Hammond,Dr R D P Newland,53,8,11.11,N,Y,N,N,117,215,2m 3f 207y,-,-,-,-,-,-,-,-,-,-,8,5.8,6.4,-,4,Y, Good,13.5725,122,0,6,3,4,3,Y,Jump,Turf,111
United Kingdom,Uttoxeter,20230702,16:25,Best Odds Guaranteed At bet365 Handicap Hurdle (Class 4),-,90311/5,5,Getareason,IRE,Nathan Moscrop,R Menzies,15,10,11.11,N,N,Y,N,117,242,2m 3f 207y,-,-,-,-,-,-,-,-,-,-,8,12.5,13.5,-,4,N, Good,17.075,109,-1,4,4,2,5,Y,Jump,Turf,73
United Kingdom,Uttoxeter,20230702,16:25,Best Odds Guaranteed At bet365 Handicap Hurdle (Class 4),-,3125/6V,V,Valentino Dancer,GB,Daire Davis,F O'Brien,12,8,12,N,N,N,N,120,103,2m 3f 207y,-,-,-,-,-,-,-,-,-,-,8,25,46,-,4,N, Good,20.9375,89,-1,3,5,8,8,Y,Jump,Turf,51
United Kingdom,Uttoxeter,20230702,16:25,Best Odds Guaranteed At bet365 Handicap Hurdle (Class 4),-,5352/17-,-,Oceanline,IRE,Jack Tudor,D Pipe,282,5,11.7,N,N,Y,N,113,207,2m 3f 207y,-,-,-,-,-,-,-,-,-,-,8,12.5,14.5,-,4,Y, Good,23.5625,115,-2,6,6,5,6,Y,Jump,Turf,69
United Kingdom,Uttoxeter,20230702,16:25,Best Odds Guaranteed At bet365 Handicap Hurdle (Class 4),-,553-21,1,Faded Fantasy,IRE,Nick Scholfield,Christian Williams,20,4,10.1,N,N,Y,N,107,286,2m 3f 207y,-,-,-,-,-,-,-,-,-,-,8,4.5,4.6,-,4,Y, Good,25.2,123,0,-2,7,1,1,Y,Jump,Turf,87
United Kingdom,Uttoxeter,20230702,16:25,Best Odds Guaranteed At bet365 Handicap Hurdle (Class 4),-,3P2/P-5V,V,Bombyx,GB,Bryony Frost,L Wadham,12,8,11.8,N,N,N,N,114,170,2m 3f 207y,-,-,-,-,-,-,-,-,-,-,8,4.7,4.8,-,4,N, Good,9999,123,0,7,8,6,2,Y,Jump,Turf,108
United Kingdom,Cartmel,20230702,16:35,Hadwins Mares' Novices' Hurdle (GBB Race) (Class 4),-,35-11,1,Hard As Nails,GB,P J Brennan,F O'Brien,35,5,11,N,N,N,N,-,260,2m 1f 46y,-,-,-,-,-,-,-,-,-,-,7,4.6,5,-,4,N, Good To Soft,6.535,0,-1,-1,1,2,3,N,Jump,Turf,-
United Kingdom,Cartmel,20230702,16:35,Hadwins Mares' Novices' Hurdle (GBB Race) (Class 4),-,U-,-,My Rosa's Gold,GB,Tom Buckley,N J Hawke,314,4,10.1,N,N,N,N,-,25,2m 1f 46y,-,-,-,-,-,-,-,-,-,-,7,85,330,-,4,N, Good To Soft,9.3975,0,2,21,2,7,5,N,Jump,Turf,-
United Kingdom,Cartmel,20230702,16:35,Hadwins Mares' Novices' Hurdle (GBB Race) (Class 4),-,200-1,1,New Year Honours,GB,J W Kennedy,G Elliott,22,4,11.3,N,N,N,N,114,162,2m 1f 46y,-,-,-,-,-,-,-,-,-,-,7,2.24,2.36,-,4,N, Good To Soft,17.9,122,0,8,3,4,1,N,Jump,Turf,75
United Kingdom,Cartmel,20230702,16:35,Hadwins Mares' Novices' Hurdle (GBB Race) (Class 4),-,5P-14,4,Maggie O,IRE,Peter Kavanagh,D McCain Jnr,22,5,11,N,N,N,N,-,223,2m 1f 46y,-,-,-,-,-,-,-,-,-,-,7,34,95,-,4,N, Good To Soft,18.9575,0,1,10,4,3,4,N,Jump,Turf,-
United Kingdom,Cartmel,20230702,16:35,Hadwins Mares' Novices' Hurdle (GBB Race) (Class 4),-,211,1,Titanium Moon,GB,B S Hughes,D McCain Jnr,12,5,11.12,N,N,N,Y,116,337,2m 1f 46y,-,-,-,-,-,-,-,-,-,-,7,3.05,3.1,-,4,N, Good To Soft,19.245,116,0,5,5,1,2,N,Jump,Turf,97
United Kingdom,Cartmel,20230702,16:35,Hadwins Mares' Novices' Hurdle (GBB Race) (Class 4),-,8600-87,7,Araglen Star,IRE,Tabitha Worsley,G Hanmer,22,6,11,N,N,N,N,-,74,2m 1f 46y,-,-,-,-,-,-,-,-,-,-,7,130,330,-,4,N, Good To Soft,32.2925,68,0,4,6,6,6,N,Jump,Turf,31
United Kingdom,Cartmel,20230702,16:35,Hadwins Mares' Novices' Hurdle (GBB Race) (Class 4),-,6-55647,7,Confelicity,IRE,Jamie Hamilton,A B Hamilton,21,5,11,N,N,N,N,-,129,2m 1f 46y,-,-,-,-,-,-,-,-,-,-,7,130,160,-,4,Y, Good To Soft,39.08,72,0,4,7,5,7,N,Jump,Turf,35
United Kingdom,Windsor,20230702,16:45,Sky Sports Racing Sky 415 Handicap (Class 5),6,951293,3,English Spirit,GB,Hollie Doyle,H Main,23,5,9.11,N,N,N,N,72,115,1m 2f,-,-,-,-,-,-,-,-,-,-,6,4.7,5.2,-,5,N, Good To Firm,4.83,81,0,0,1,5,2,Y,Flat,Turf,39
United Kingdom,Windsor,20230702,16:45,Sky Sports Racing Sky 415 Handicap (Class 5),2,536-261,1,Naasma,IRE,Paddy Bradley,P Phelan,10,4,9.3,N,N,Y,N,64,260,1m 2f,-,-,-,-,-,-,-,-,-,-,6,3.8,3.9,-,5,N, Good To Firm,5.495,80,1,-9,2,1,1,Y,Flat,Turf,32
United Kingdom,Windsor,20230702,16:45,Sky Sports Racing Sky 415 Handicap (Class 5),3,244-436,6,Oriental Art,GB,Callum Shepherd,D M Simcock,151,5,9.4,N,N,N,N,65,132,1m 2f,-,-,-,-,-,-,-,-,-,-,6,7.4,8,-,5,N, Good To Firm,7.475,84,0,-1,3,4,5,Y,Flat,Turf,63
United Kingdom,Windsor,20230702,16:45,Sky Sports Racing Sky 415 Handicap (Class 5),1,29-0946,6,Carp Kid,IRE,Billy Loughnane,J L Flint,20,8,9.2,N,Y,Y,Y,63,206,1m 2f,-,-,-,-,-,-,-,-,-,-,6,5.4,5.6,-,5,Y, Good To Firm,13.1425,85,0,-4,4,2,3,Y,Flat,Turf,54
