Country,Venue,Date,Time,Race Name,Draw,Form,Last Form,Horse,Runner Country,Jockey,Trainer,Date Last Run,Age,Weight,Beaten Favourite,Course Winner,Distance Winner,Course & Distance Winner,OR,RDB Rating,Race Distance,BF Fav,BSP,Place,ISP,Hi,Low,Finish Position,Distance From Winner,Win Result,Place Result,Runner Count,Back Odd,Lay Odd,Winner,Class,Improving Horse,Going,WFF,RPR,Class Change,Weight Diff,WFF Rank,RDB Rank,FAV Rank,Handi/Non Handi,Flat/Jump,Surface Type,Top Speed
United Kingdom,Brighton,20230704,16:27,Sky Sports Racing Sky 415 Handicap (Class 6),2,045441,1,Gustav Ucicky,IRE,Jason Watson,M Appleby,6,3,10.1,N,N,N,N,65,178,6f 210y,-,-,-,-,-,-,-,-,-,-,9,8.6,8.8,L,6,Y, Good To Firm,3.0749999999999997,74,0,7,2,2,5,Y,Flat,Turf,47
United Kingdom,Brighton,20230704,16:27,Sky Sports Racing Sky 415 Handicap (Class 6),5,5666,6,Howyoulikemenow,IRE,Billy Loughnane,G Boughey,12,3,9.9,N,N,N,N,65,101,6f 210y,-,-,-,-,-,-,-,-,-,-,9,5.8,5.9,L,6,N, Good To Firm,3.105,76,0,-8,3,5,1,Y,Flat,Turf,10
United Kingdom,Brighton,20230704,16:27,Sky Sports Racing Sky 415 Handicap (Class 6),3,612821,1,H Key Lails,GB,Paddy Bradley,M J Attwater,42,3,9.6,N,N,N,N,62,241,6f 210y,-,-,-,-,-,-,-,-,-,-,9,14.0,14.5,P,6,N, Good To Firm,4.115,74,0,-3,4,1,8,Y,Flat,Turf,64
United Kingdom,Brighton,20230704,16:27,Sky Sports Racing Sky 415 Handicap (Class 6),1,66-267,7,Twilight Dancer,GB,Rob Hornby,J G Portman,55,3,9.4,N,N,N,N,60,73,6f 210y,-,-,-,-,-,-,-,-,-,-,9,8.4,8.6,P,6,N, Good To Firm,4.6225,74,0,-3,5,7,4,Y,Flat,Turf,-
United Kingdom,Brighton,20230704,16:27,Sky Sports Racing Sky 415 Handicap (Class 6),4,03-55,5,Starproof,IRE,Nicola Currie,W Muir & C Grassick,21,3,9.9,N,N,N,N,65,113,6f 210y,-,-,-,-,-,-,-,-,-,-,9,9.4,9.6,L,6,N, Good To Firm,5.8725,72,-2,12,6,3,6,Y,Flat,Turf,43
United Kingdom,Brighton,20230704,16:27,Sky Sports Racing Sky 415 Handicap (Class 6),7,84-7,7,Tobetso,IRE,Tom Marquand,W J Haggas,21,3,9.8,N,N,N,N,64,91,6f 210y,-,-,-,-,-,-,-,-,-,-,9,6.8,7.0,W,6,N, Good To Firm,6.665,71,-1,7,7,6,3,Y,Flat,Turf,55
United Kingdom,Brighton,20230704,16:27,Sky Sports Racing Sky 415 Handicap (Class 6),8,3879-58,8,Angelic Divas,IRE,Frederick Larson,R A Teal,84,3,9.8,N,N,N,N,64,56,6f 210y,-,-,-,-,-,-,-,-,-,-,9,14.0,14.5,L,6,N, Good To Firm,7.574999999999999,73,-1,9,8,9,7,Y,Flat,Turf,65
United Kingdom,Brighton,20230704,16:27,Sky Sports Racing Sky 415 Handicap (Class 6),9,227348,8,Margaret's Fuchsia,GB,Robert Tart,Miss Gay Kelleway,31,3,9.8,N,N,N,N,64,70,6f 210y,-,-,-,-,-,-,-,-,-,-,9,15.0,15.5,L,6,N, Good To Firm,14.767499999999998,72,0,3,9,8,9,Y,Flat,Turf,66
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,5010-24,4,Ask The Leader,IRE,D J O'Keeffe,D M Christie,17,7,11.7,N,N,N,N,95,195,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,15.0,15.5,L,-,N, Good To Yielding,6.0125,101,0,5,1,1,7,Y,Jump,Turf,78
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,25223-1,1,Search For A Myth,IRE,P T Enright,R Tyner,34,6,11.6,N,N,N,N,94,171,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,3.4,3.45,W,-,Y, Good To Yielding,15.175,98,0,-5,2,4,1,Y,Jump,Turf,62
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,1795-P6,6,Withallduerespect,IRE,J W Kennedy,M Kennedy,25,9,11.4,N,N,N,N,92,108,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,30.0,32.0,L,-,N, Good To Yielding,15.6625,101,0,3,3,8,9,Y,Jump,Turf,36
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,62P-6P3,3,Agirlcalledchloe,IRE,S D Torrens,P J Rothwell,17,6,10.0,N,N,N,N,70,132,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,30.0,32.0,P,-,N, Good To Yielding,18.825,105,0,3,4,7,10,Y,Jump,Turf,75
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,8898-3U,U,General Ryan,IRE,C P O'Shea,G Ahern,14,9,10.7,N,N,N,N,81,103,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,38.0,40.0,L,-,Y, Good To Yielding,19.825,109,0,5,5,9,11,Y,Jump,Turf,90
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,14030-6,6,Good World,IRE,D Meyler,E Griffin,53,8,12.0,N,Y,N,N,102,72,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,12.5,13.0,L,-,N, Good To Yielding,23.125,94,0,4,6,10,6,Y,Jump,Turf,94
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,020P5-P,P,Chainofconsequence,IRE,S F O'Keeffe,M J McDonagh,40,6,11.8,N,N,N,N,96,52,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,25.0,26.0,P,-,N, Good To Yielding,26.575000000000003,107,0,-1,7,11,8,Y,Jump,Turf,85
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,109-0P0,0,Added Bonus,IRE,M P O'Connor,Brendan Walsh,14,9,10.9,N,N,N,N,83,48,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,70.0,75.0,L,-,N, Good To Yielding,28.1375,108,0,0,8,12,15,Y,Jump,Turf,79
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,9P0P-P8,8,Definiteadare,IRE,D Robinson,C Coakley,25,9,11.0,N,N,Y,N,88,137,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,85.0,90.0,L,-,N, Good To Yielding,28.375,101,0,-4,9,6,16,Y,Jump,Turf,-
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,333-4PP,P,Hard Rain,IRE,D E Mullins,Padraig Butler,32,8,11.1,N,N,N,N,98,153,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,10.0,10.5,P,-,N, Good To Yielding,29.05,107,0,-2,10,5,2,Y,Jump,Turf,-
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,93508-0,0,Jakes Dream,IRE,L A McKenna,M Winters,14,8,11.9,N,N,N,N,97,47,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,65.0,70.0,L,-,N, Good To Yielding,29.4,110,0,3,11,13,14,Y,Jump,Turf,87
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,54P-509,9,Westernerona,IRE,J J Slevin,G J Power,17,8,10.8,N,N,N,N,82,37,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,11.5,12.0,L,-,N, Good To Yielding,29.987499999999997,0,0,-4,12,14,4,Y,Jump,Turf,-
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,P4P/8-79,9,Happy Dancing,FR,C M Quirke,Liz Doyle,42,6,10.6,N,N,N,N,80,16,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,12.0,12.5,L,-,N, Good To Yielding,32.275000000000006,0,0,-7,13,16,5,Y,Jump,Turf,-
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,P8P80-P,P,Deux Par Deux,FR,C L Walsh,Mrs D Foster,40,9,10.11,N,N,N,N,85,30,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,60.0,65.0,L,-,N, Good To Yielding,32.725,76,0,-7,14,15,13,Y,Jump,Turf,-
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,1008-85,5,Alpha Male,FR,B W Harvey,Peter Maher,24,12,11.1,N,N,Y,N,89,172,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,50.0,55.0,L,-,N, Good To Yielding,39.025,96,0,2,15,3,12,Y,Jump,Turf,-
Ireland,Tipperary,20230704,16:35,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 1),-,10-0462,2,Clever Currency,IRE,K M Donoghue,P W Flynn,14,6,12.0,N,N,N,N,102,177,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,11.5,12.0,L,-,Y, Good To Yielding,9999.0,109,0,0,16,2,3,Y,Jump,Turf,81
Ireland,Roscommon,20230704,16:45,Irish EBF Auction Series Maiden,4,3,3,Profit Refused,IRE,C D Hayes,K Prendergast,20,2,8.12,N,N,N,N,-,90,7f 59y,-,-,-,-,-,-,-,-,-,-,12,1.99,2.0,W,-,N, Good To Yielding,0.7350000000000001,92,0,-3,1,2,1,N,Flat,Turf,93
Ireland,Roscommon,20230704,16:45,Irish EBF Auction Series Maiden,11,273,3,Zona Verde,IRE,W J Lee,K J Condon,30,2,9.2,N,N,N,N,-,101,7f 59y,-,-,-,-,-,-,-,-,-,-,12,10.0,10.5,L,-,N, Good To Yielding,2.83,80,0,0,2,1,3,N,Flat,Turf,68
Ireland,Roscommon,20230704,16:45,Irish EBF Auction Series Maiden,10,9,9,Megarry,IRE,G F Carroll,G P Cromwell,48,2,9.5,N,N,N,N,-,46,7f 59y,-,-,-,-,-,-,-,-,-,-,12,36.0,38.0,P,-,N, Good To Yielding,3.83,67,0,3,3,5,6,N,Flat,Turf,33
Ireland,Roscommon,20230704,16:45,Irish EBF Auction Series Maiden,8,-,-,Tatum,IRE,L F Roche,N Meade,20,2,8.1,N,N,N,N,-,35,7f 59y,-,-,-,-,-,-,-,-,-,-,12,48.0,55.0,L,-,N, Good To Yielding,3.8475,55,0,-1,4,7,9,N,Flat,Turf,49
Ireland,Roscommon,20230704,16:45,Irish EBF Auction Series Maiden,7,8,8,Basilah Bear,IRE,L T McAteer,D Marnane,12,2,8.1,N,N,N,N,-,41,7f 59y,-,-,-,-,-,-,-,-,-,-,12,42.0,44.0,L,-,N, Good To Yielding,4.73,74,0,0,5,6,8,N,Flat,Turf,50
Ireland,Roscommon,20230704,16:45,Irish EBF Auction Series Maiden,5,-,-,Dandy Sands,IRE,D P McDonogh,J P O'Brien,18,2,9.5,N,N,N,N,-,67,7f 59y,-,-,-,-,-,-,-,-,-,-,12,80.0,85.0,L,-,N, Good To Yielding,5.1049999999999995,40,0,2,6,3,11,N,Flat,Turf,26
Ireland,Roscommon,20230704,16:45,Irish EBF Auction Series Maiden,12,6,6,Absolute Advantage,GB,D McMonagle,J P O'Brien,39,2,9.9,N,N,N,N,-,47,7f 59y,-,-,-,-,-,-,-,-,-,-,12,6.4,6.6,P,-,N, Good To Yielding,5.88,82,0,2,7,4,2,N,Flat,Turf,43
Ireland,Roscommon,20230704,16:45,Irish EBF Auction Series Maiden,2,8,8,Glamora,IRE,R C Colgan,S Lavery,46,2,8.12,N,N,N,N,-,14,7f 59y,-,-,-,-,-,-,-,-,-,-,12,10.0,10.5,L,-,N, Good To Yielding,5.88,82,0,-2,8,10,4,N,Flat,Turf,22
Ireland,Roscommon,20230704,16:45,Irish EBF Auction Series Maiden,6,-,-,Guest Star,GB,S T McCullagh,Mrs J Harrington,39,2,9.9,N,N,N,N,-,20,7f 59y,-,-,-,-,-,-,-,-,-,-,12,38.0,40.0,L,-,N, Good To Yielding,6.8175,70,0,2,9,9,7,N,Flat,Turf,27
Ireland,Roscommon,20230704,16:45,Irish EBF Auction Series Maiden,9,-,-,Edvard Grieg,IRE,A J Slattery,A Slattery,-,2,9.9,N,N,N,N,-,20,7f 59y,-,-,-,-,-,-,-,-,-,-,12,0.0,0.0,L,-,N, Good To Yielding,9999.0,0,0,0,10,8,12,N,Flat,Turf,-
Ireland,Roscommon,20230704,16:45,Irish EBF Auction Series Maiden,1,-,-,Newfire,IRE,J A Heffernan,R P Cody,-,2,8.12,N,N,N,N,-,14,7f 59y,-,-,-,-,-,-,-,-,-,-,12,34.0,36.0,L,-,N, Good To Yielding,9999.0,0,0,0,11,11,5,N,Flat,Turf,-
Ireland,Roscommon,20230704,16:45,Irish EBF Auction Series Maiden,3,-,-,Naisiun,IRE,R P Cleary,J S Bolger,-,2,8.8,N,N,N,N,-,7,7f 59y,-,-,-,-,-,-,-,-,-,-,12,50.0,55.0,L,-,N, Good To Yielding,9999.0,0,0,0,12,12,10,N,Flat,Turf,-
United Kingdom,Hamilton,20230704,16:52,Every Race Live On Racing TV Handicap (Class 6),7,9-08364,4,Red Allure,GB,Barry McHugh,Adrian Nicholls,46,8,9.5,N,N,Y,Y,51,185,5f 7y,-,-,-,-,-,-,-,-,-,-,11,5.8,6.0,L,6,Y, Good To Soft,2.1325000000000003,69,0,3,1,3,3,Y,Flat,Turf,49
United Kingdom,Hamilton,20230704,16:52,Every Race Live On Racing TV Handicap (Class 6),5,890657,7,James Watt,IRE,G Lee,P T Midgley,13,7,9.8,N,N,Y,N,54,133,5f 7y,-,-,-,-,-,-,-,-,-,-,11,14.0,14.5,L,6,N, Good To Soft,2.3274999999999997,67,0,-3,2,7,6,Y,Flat,Turf,41
United Kingdom,Hamilton,20230704,16:52,Every Race Live On Racing TV Handicap (Class 6),4,864561,1,Hard Solution,GB,J P Sullivan,Mrs R Carr,5,7,9.3,N,Y,Y,Y,45,245,5f 7y,-,-,-,-,-,-,-,-,-,-,11,7.2,7.4,P,6,Y, Good To Soft,2.515,69,0,5,3,1,4,Y,Flat,Turf,45
United Kingdom,Hamilton,20230704,16:52,Every Race Live On Racing TV Handicap (Class 6),1,000P-,-,Talk Of Charlotte,IRE,Amie Waugh,H Graham & G Rutherford,350,7,9.0,N,N,N,N,45,42,5f 7y,-,-,-,-,-,-,-,-,-,-,11,0.0,0.0,L,6,N, Good To Soft,2.55,0,0,-4,4,11,11,Y,Flat,Turf,-
United Kingdom,Hamilton,20230704,16:52,Every Race Live On Racing TV Handicap (Class 6),8,016348,8,Impressor,IRE,Rowan Scott,Phillip Makin,4,6,9.11,N,N,N,N,57,105,5f 7y,-,-,-,-,-,-,-,-,-,-,11,4.8,4.9,P,6,N, Good To Soft,2.6,69,0,1,5,10,2,Y,Flat,Turf,55
United Kingdom,Hamilton,20230704,16:52,Every Race Live On Racing TV Handicap (Class 6),11,011-584,4,Aconcagua Mountain,IRE,William Pyle,I Jardine,11,5,9.11,N,N,Y,N,57,181,5f 7y,-,-,-,-,-,-,-,-,-,-,11,0.0,0.0,L,6,N, Good To Soft,2.7125,71,0,1,6,4,10,Y,Flat,Turf,53
United Kingdom,Hamilton,20230704,16:52,Every Race Live On Racing TV Handicap (Class 6),10,865,5,Genevieve,GB,Sam James,J S Goldie,26,4,9.0,N,N,N,N,45,125,5f 7y,-,-,-,-,-,-,-,-,-,-,11,100.0,120.0,L,6,N, Good To Soft,4.6125,53,-1,-7,7,8,9,Y,Flat,Turf,26
United Kingdom,Hamilton,20230704,16:52,Every Race Live On Racing TV Handicap (Class 6),2,667-452,2,Stormy Pearl,GB,P Mulrennan,R Menzies,15,3,9.4,N,Y,N,N,55,212,5f 7y,-,-,-,-,-,-,-,-,-,-,11,4.0,4.1,W,6,Y, Good To Soft,6.0025,70,0,3,8,2,1,Y,Flat,Turf,32
United Kingdom,Hamilton,20230704,16:52,Every Race Live On Racing TV Handicap (Class 6),3,806886,6,Burtonlodge Beauty,IRE,Mark Winn,Miss L A Perratt,5,4,9.0,N,N,N,Y,45,155,5f 7y,-,-,-,-,-,-,-,-,-,-,11,42.0,44.0,L,6,N, Good To Soft,6.452500000000001,60,0,5,9,6,8,Y,Flat,Turf,-
United Kingdom,Hamilton,20230704,16:52,Every Race Live On Racing TV Handicap (Class 6),9,459-548,8,Earn Your Stripes,GB,P Mathers,R M Smith,32,5,9.0,N,N,N,Y,45,168,5f 7y,-,-,-,-,-,-,-,-,-,-,11,17.0,17.5,L,6,Y, Good To Soft,8.65,68,0,7,10,5,7,Y,Flat,Turf,45
United Kingdom,Hamilton,20230704,16:52,Every Race Live On Racing TV Handicap (Class 6),6,0-46780,0,Captain Corcoran,IRE,B A Curtis,Mrs Stella Barclay,21,6,9.0,N,N,Y,N,46,122,5f 7y,-,-,-,-,-,-,-,-,-,-,11,12.5,13.0,L,6,N, Good To Soft,9.18,68,0,-3,11,9,5,Y,Flat,Turf,57
United Kingdom,Brighton,20230704,17:02,At The Races App Expert Tips Handicap (Class 6),8,78-4024,4,No Turning Back,GB,Paddy Bradley,P Phelan,24,4,9.3,N,N,N,N,49,207,6f 210y,-,-,-,-,-,-,-,-,-,-,11,4.8,4.9,P,6,Y, Good To Firm,3.3449999999999998,70,0,2,1,4,1,Y,Flat,Turf,47
United Kingdom,Brighton,20230704,17:02,At The Races App Expert Tips Handicap (Class 6),11,840266,6,Lucky Mascot,IRE,William Carson,B R Johnson,10,4,9.8,N,N,N,N,54,107,6f 210y,-,-,-,-,-,-,-,-,-,-,11,30.0,32.0,L,6,N, Good To Firm,4.2025,67,0,3,2,10,8,Y,Flat,Turf,36
United Kingdom,Brighton,20230704,17:02,At The Races App Expert Tips Handicap (Class 6),10,9342-81,1,Voodoo Ray,IRE,T P Queally,G L Moore,7,4,9.5,N,N,N,Y,46,228,6f 210y,-,-,-,-,-,-,-,-,-,-,11,6.2,6.6,P,6,N, Good To Firm,4.63,68,0,2,3,2,3,Y,Flat,Turf,54
United Kingdom,Brighton,20230704,17:02,At The Races App Expert Tips Handicap (Class 6),2,38477-2,2,Ravi Road,IRE,Tom Marquand,M D I Usher,7,4,9.0,N,N,N,N,46,155,6f 210y,-,-,-,-,-,-,-,-,-,-,11,6.6,6.8,L,6,Y, Good To Firm,4.6925,68,0,-3,4,6,4,Y,Flat,Turf,60
United Kingdom,Brighton,20230704,17:02,At The Races App Expert Tips Handicap (Class 6),4,054071,1,Heer's Sadie,GB,Aidan Keeley,Miss J Feilden,21,5,9.4,N,N,N,Y,50,239,6f 210y,-,-,-,-,-,-,-,-,-,-,11,11.0,11.5,W,6,Y, Good To Firm,4.71,64,0,2,5,1,6,Y,Flat,Turf,30
United Kingdom,Brighton,20230704,17:02,At The Races App Expert Tips Handicap (Class 6),1,960538,8,Rainbow Sign,GB,Darragh Keenan,M Pattinson,63,5,9.0,N,N,Y,N,45,159,6f 210y,-,-,-,-,-,-,-,-,-,-,11,75.0,80.0,L,6,Y, Good To Firm,5.16,68,0,0,6,5,10,Y,Flat,Turf,34
United Kingdom,Brighton,20230704,17:02,At The Races App Expert Tips Handicap (Class 6),7,4857-69,9,Hector Loza,GB,Christian Howarth,S Dow,15,6,9.2,N,N,Y,N,48,149,6f 210y,-,-,-,-,-,-,-,-,-,-,11,17.5,18.0,L,6,N, Good To Firm,5.7675,67,0,-5,7,8,7,Y,Flat,Turf,-
United Kingdom,Brighton,20230704,17:02,At The Races App Expert Tips Handicap (Class 6),5,95504-8,8,Plymouth Rock,IRE,George Rooke,L Carter,178,6,9.0,N,N,Y,N,46,151,6f 210y,-,-,-,-,-,-,-,-,-,-,11,0.0,0.0,L,6,Y, Good To Firm,7.954999999999999,65,0,-2,8,7,11,Y,Flat,Turf,44
United Kingdom,Brighton,20230704,17:02,At The Races App Expert Tips Handicap (Class 6),6,9-56903,3,Kondratiev Wave,IRE,Jason Watson,A W Carroll,14,6,9.1,N,N,N,N,56,129,6f 210y,-,-,-,-,-,-,-,-,-,-,11,6.0,6.2,L,6,Y, Good To Firm,8.0075,62,0,3,9,9,2,Y,Flat,Turf,34
United Kingdom,Brighton,20230704,17:02,At The Races App Expert Tips Handicap (Class 6),3,829224,4,Bold And Loyal,GB,N Callan,M Murphy & M Keady,19,4,9.1,Y,N,N,N,47,218,6f 210y,-,-,-,-,-,-,-,-,-,-,11,10.0,10.5,L,6,Y, Good To Firm,10.39,66,0,0,10,3,5,Y,Flat,Turf,43
United Kingdom,Brighton,20230704,17:02,At The Races App Expert Tips Handicap (Class 6),9,036875-,-,Apache Jewel,IRE,Billy Loughnane,R Brisland,253,5,9.0,N,N,N,N,45,86,6f 210y,-,-,-,-,-,-,-,-,-,-,11,30.0,32.0,L,6,N, Good To Firm,11.204999999999998,63,-1,3,11,11,9,Y,Flat,Turf,53
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,0208-21,1,Movie King,IRE,Mr B M Coonan,A J Martin,32,6,11.2,N,N,Y,N,89,271,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,10.0,10.5,L,-,Y, Good To Yielding,-0.775,53,0,5,1,1,3,Y,Jump,Turf,-
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,13PU3-4,4,Lesssaidthebetter,GB,S F O'Keeffe,P J Rothwell,17,9,10.2,N,N,N,N,75,143,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,26.0,27.0,P,-,N, Good To Yielding,8.7625,94,0,5,2,7,10,Y,Jump,Turf,75
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,803F-36,6,Dreamsrmadeofthis,IRE,S D Torrens,E Bolger,25,6,12.0,N,N,N,N,101,134,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,18.5,19.0,L,-,Y, Good To Yielding,10.4125,107,0,9,3,8,7,Y,Jump,Turf,77
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,80/5340-,-,Don't Talk,GER,D Meyler,K Thornton,87,6,11.7,N,N,N,N,94,66,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,30.0,32.0,L,-,Y, Good To Yielding,16.724999999999998,111,0,3,4,12,11,Y,Jump,Turf,82
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,00580-3,3,Pepperocco,IRE,T P Harney,R O'Sullivan,14,6,11.3,N,N,N,N,90,102,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,30.0,32.0,L,-,Y, Good To Yielding,20.825,104,0,-2,5,9,12,Y,Jump,Turf,80
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,P01-284,4,Likable Chancer,IRE,D E Mullins,D Howard,17,9,10.9,N,N,N,N,82,88,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,17.5,18.0,P,-,N, Good To Yielding,21.35,117,0,4,6,10,6,Y,Jump,Turf,99
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,755-535,5,Must Be Dreaming,IRE,P T Enright,G Ahern,14,6,11.12,N,N,N,N,99,170,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,14.0,14.5,L,-,Y, Good To Yielding,21.537499999999998,116,0,1,7,5,4,Y,Jump,Turf,60
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,0/70-016,6,Elegant Dan,IRE,B W Harvey,D M O'Brien,14,10,11.6,N,N,N,N,93,174,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,21.0,22.0,L,-,Y, Good To Yielding,21.724999999999998,105,0,6,8,3,8,Y,Jump,Turf,60
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,84666-8,8,Beau's Candle,IRE,T Joseph Kelly,J G Fitzgerald,25,8,10.9,N,N,N,N,82,71,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,36.0,38.0,L,-,N, Good To Yielding,24.1,102,0,-8,9,11,14,Y,Jump,Turf,24
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,9513-76,6,Crowsatedappletart,IRE,D J O'Keeffe,M Winters,40,6,11.5,Y,N,N,N,92,43,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,15.5,16.0,L,-,N, Good To Yielding,24.849999999999998,99,0,3,10,13,5,Y,Jump,Turf,67
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,4303-29,9,Tullyhogue Fort,IRE,J J Slevin,John F O'Neill,21,7,10.12,N,N,N,N,85,158,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,4.9,5.0,W,-,Y, Good To Yielding,27.525,111,0,3,11,6,1,Y,Jump,Turf,80
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,75P5-63,3,Seskin Flyer,IRE,C M Quirke,P Carey,31,12,10.0,N,N,Y,N,71,171,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,22.0,23.0,P,-,Y, Good To Yielding,32.125,101,0,0,12,4,9,Y,Jump,Turf,49
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,9234-12,2,The Eye Of Tulla,IRE,P J Carberry,B McMahon,24,7,10.12,N,N,N,N,85,265,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,5.5,5.7,L,-,Y, Good To Yielding,33.475,110,0,10,13,2,2,Y,Jump,Turf,79
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,3/70878-,-,Greenway Machine,IRE,G Brouder,Ms H P Markham,265,11,10.0,N,N,N,N,69,29,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,44.0,46.0,L,-,N, Good To Yielding,35.625,102,0,0,14,15,15,Y,Jump,Turf,78
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,4476-67,7,Vocito,IRE,M P O'Connor,E Doyle,40,5,11.8,N,N,N,N,95,32,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,32.0,34.0,L,-,N, Good To Yielding,44.3375,85,0,1,15,14,13,Y,Jump,Turf,36
Ireland,Tipperary,20230704,17:10,Jim Ryan Racecourse Services Handicap Chase (0-102) (Div 2),-,09P707/,/,Justakeg,IRE,E Dwan,V T O'Brien,535,12,10.7,N,N,N,N,80,16,2m 3f 114y,-,-,-,-,-,-,-,-,-,-,16,400.0,410.0,L,-,N, Good To Yielding,59.7875,0,0,-6,16,16,16,Y,Jump,Turf,-
Ireland,Roscommon,20230704,17:20,Irish Stallion Farms EBF Fillies Maiden,9,50-33,3,Gypsy Woman,IRE,G F Carroll,G M Lyons,19,3,9.3,N,N,N,N,84,177,7f 59y,-,-,-,-,-,-,-,-,-,-,12,1.88,1.89,W,-,N, Good To Yielding,1.105,105,0,0,1,1,1,N,Flat,Turf,77
